StudentID,Name,FormType,MCQ_Number,Answer,InstructorName,course,comment,sentiment,Emotion,Topic,batch
53,Student_53,Course,9,A,,Course_43,Applications explained,neutral,neutral,6,2023
53,Student_53,Course,10,B,,Course_43,Overall positive course,positive,joy,80,2023
53,Student_53,Instructor,1,C,Instructor_43,,Instructor explained clearly,positive,neutral,23,2023
53,Student_53,Instructor,2,B,Instructor_43,,Answered questions,neutral,neutral,8,2023
53,Student_53,Instructor,3,A,Instructor_43,,Encouraged participation,neutral,joy,3,2023
53,Student_53,Instructor,4,D,Instructor_43,,Shared examples,neutral,neutral,9,2023
53,Student_53,Instructor,5,B,Instructor_43,,Sometimes fast,positive,neutral,18,2023
53,Student_53,Instructor,6,C,Instructor_43,,Provided notes,neutral,neutral,4,2023
53,Student_53,Instructor,7,D,Instructor_43,,Interactive style,neutral,neutral,5,2023
53,Student_53,Instructor,8,A,Instructor_43,,Maintained discipline,neutral,sadness,1,2023
53,Student_53,Instructor,9,B,Instructor_43,,Motivated students,neutral,neutral,0,2023
53,Student_53,Instructor,10,C,Instructor_43,,Overall excellent,positive,neutral,56,2023
54,Student_54,Online Education,1,A,,,Platform smooth,positive,neutral,49,2023
54,Student_54,Online Education,2,B,,,Login easy,positive,neutral,61,2023
54,Student_54,Online Education,3,C,,,Lectures clear,positive,neutral,10,2023
54,Student_54,Online Education,4,D,,,Quizzes engaging,positive,joy,11,2023
54,Student_54,Online Education,5,A,,,Assignments useful,positive,neutral,17,2023
54,Student_54,Online Education,6,B,,,Navigation simple,neutral,neutral,20,2023
54,Student_54,Online Education,7,C,,,Resources complete,neutral,neutral,55,2023
54,Student_54,Online Education,8,D,,,System stable,neutral,neutral,7,2023
54,Student_54,Online Education,9,A,,,Access quick,positive,neutral,42,2023
54,Student_54,Online Education,10,B,,,Overall positive experience,positive,joy,48,2023
54,Student_54,Course,1,C,,Course_44,Course organized,neutral,neutral,46,2023
54,Student_54,Course,2,A,,Course_44,Assignments helpful,neutral,neutral,45,2023
54,Student_54,Course,3,B,,Course_44,Examples clear,positive,neutral,54,2023
54,Student_54,Course,4,D,,Course_44,Quizzes supportive,positive,neutral,36,2023
54,Student_54,Course,5,C,,Course_44,Some topics challenging,positive,fear,71,2023
54,Student_54,Course,6,A,,Course_44,Content useful,positive,neutral,47,2023
54,Student_54,Course,7,B,,Course_44,Resources relevant,positive,neutral,63,2023
54,Student_54,Course,8,D,,Course_44,Lacked case studies,neutral,neutral,19,2023
54,Student_54,Course,9,C,,Course_44,Applications explained,neutral,neutral,6,2023
54,Student_54,Course,10,A,,Course_44,Overall positive course,positive,joy,80,2023
54,Student_54,Instructor,1,B,Instructor_44,,Instructor explained clearly,positive,neutral,23,2023
54,Student_54,Instructor,2,C,Instructor_44,,Answered questions,neutral,neutral,8,2023
54,Student_54,Instructor,3,A,Instructor_44,,Encouraged participation,neutral,joy,3,2023
54,Student_54,Instructor,4,D,Instructor_44,,Shared examples,neutral,neutral,9,2023
54,Student_54,Instructor,5,B,Instructor_44,,Sometimes fast,positive,neutral,18,2023
54,Student_54,Instructor,6,C,Instructor_44,,Provided notes,neutral,neutral,4,2023
54,Student_54,Instructor,7,D,Instructor_44,,Interactive style,neutral,neutral,5,2023
54,Student_54,Instructor,8,A,Instructor_44,,Maintained discipline,neutral,sadness,1,2023
54,Student_54,Instructor,9,B,Instructor_44,,Motivated students,neutral,neutral,0,2023
54,Student_54,Instructor,10,C,Instructor_44,,Overall excellent,positive,neutral,56,2023
55,Student_55,Online Education,1,D,,,Platform reliable,neutral,neutral,30,2023
55,Student_55,Online Education,2,B,,,Login smooth,positive,neutral,21,2023
55,Student_55,Online Education,3,A,,,Lectures clear,positive,neutral,10,2023
55,Student_55,Online Education,4,C,,,Quizzes engaging,positive,joy,11,2023
55,Student_55,Online Education,5,D,,,Assignments useful,positive,neutral,17,2023
55,Student_55,Online Education,6,B,,,Navigation easy,positive,neutral,59,2023
55,Student_55,Online Education,7,C,,,Resources complete,neutral,neutral,55,2023
55,Student_55,Online Education,8,A,,,System stable,neutral,neutral,7,2023
55,Student_55,Online Education,9,D,,,Access quick,positive,neutral,42,2023
55,Student_55,Online Education,10,B,,,Overall positive experience,positive,joy,48,2023
55,Student_55,Course,1,A,,Course_45,Course structured,neutral,neutral,12,2023
55,Student_55,Course,2,B,,Course_45,Assignments helpful,neutral,neutral,45,2023
55,Student_55,Course,3,C,,Course_45,Examples clear,positive,neutral,54,2023
55,Student_55,Course,4,D,,Course_45,Quizzes supportive,positive,neutral,36,2023
55,Student_55,Course,5,A,,Course_45,Some topics challenging,positive,fear,71,2023
55,Student_55,Course,6,C,,Course_45,Content useful,positive,neutral,47,2023
55,Student_55,Course,7,B,,Course_45,Resources relevant,positive,neutral,63,2023
55,Student_55,Course,8,D,,Course_45,Lacked case studies,neutral,neutral,19,2023
55,Student_55,Course,9,A,,Course_45,Applications explained,neutral,neutral,6,2023
55,Student_55,Course,10,B,,Course_45,Overall positive course,positive,joy,80,2023
55,Student_55,Instructor,1,C,Instructor_45,,Instructor explained clearly,positive,neutral,23,2023
55,Student_55,Instructor,2,B,Instructor_45,,Answered questions,neutral,neutral,8,2023
55,Student_55,Instructor,3,A,Instructor_45,,Encouraged participation,neutral,joy,3,2023
55,Student_55,Instructor,4,D,Instructor_45,,Shared examples,neutral,neutral,9,2023
55,Student_55,Instructor,5,B,Instructor_45,,Sometimes fast,positive,neutral,18,2023
55,Student_55,Instructor,6,C,Instructor_45,,Provided notes,neutral,neutral,4,2023
55,Student_55,Instructor,7,D,Instructor_45,,Interactive style,neutral,neutral,5,2023
55,Student_55,Instructor,8,A,Instructor_45,,Maintained discipline,neutral,sadness,1,2023
55,Student_55,Instructor,9,B,Instructor_45,,Motivated students,neutral,neutral,0,2023
55,Student_55,Instructor,10,C,Instructor_45,,Overall excellent,positive,neutral,56,2023
56,Student_56,Online Education,1,A,,,Platform smooth,positive,neutral,49,2023
56,Student_56,Online Education,2,B,,,Login easy,positive,neutral,61,2023
56,Student_56,Online Education,3,C,,,Lectures clear,positive,neutral,10,2023
56,Student_56,Online Education,4,D,,,Quizzes engaging,positive,joy,11,2023
56,Student_56,Online Education,5,A,,,Assignments useful,positive,neutral,17,2023
56,Student_56,Online Education,6,B,,,Navigation simple,neutral,neutral,20,2023
56,Student_56,Online Education,7,C,,,Resources complete,neutral,neutral,55,2023
56,Student_56,Online Education,8,D,,,System stable,neutral,neutral,7,2023
56,Student_56,Online Education,9,A,,,Access quick,positive,neutral,42,2023
56,Student_56,Online Education,10,B,,,Overall positive experience,positive,joy,48,2023
56,Student_56,Course,1,C,,Course_46,Course organized,neutral,neutral,46,2023
56,Student_56,Course,2,A,,Course_46,Assignments helpful,neutral,neutral,45,2023
56,Student_56,Course,3,B,,Course_46,Examples clear,positive,neutral,54,2023
56,Student_56,Course,4,D,,Course_46,Quizzes supportive,positive,neutral,36,2023
56,Student_56,Course,5,C,,Course_46,Some topics challenging,positive,fear,71,2023
56,Student_56,Course,6,A,,Course_46,Content useful,positive,neutral,47,2023
56,Student_56,Course,7,B,,Course_46,Resources relevant,positive,neutral,63,2023
56,Student_56,Course,8,D,,Course_46,Lacked case studies,neutral,neutral,19,2023
56,Student_56,Course,9,C,,Course_46,Applications explained,neutral,neutral,6,2023
56,Student_56,Course,10,A,,Course_46,Overall positive course,positive,joy,80,2023
56,Student_56,Instructor,1,B,Instructor_46,,Instructor explained clearly,positive,neutral,23,2023
56,Student_56,Instructor,2,C,Instructor_46,,Answered questions,neutral,neutral,8,2023
56,Student_56,Instructor,3,A,Instructor_46,,Encouraged participation,neutral,joy,3,2023
56,Student_56,Instructor,4,D,Instructor_46,,Shared examples,neutral,neutral,9,2023
56,Student_56,Instructor,5,B,Instructor_46,,Sometimes fast,positive,neutral,18,2023
56,Student_56,Instructor,6,C,Instructor_46,,Provided notes,neutral,neutral,4,2023
56,Student_56,Instructor,7,D,Instructor_46,,Interactive style,neutral,neutral,5,2023
56,Student_56,Instructor,8,A,Instructor_46,,Maintained discipline,neutral,sadness,1,2023
56,Student_56,Instructor,9,B,Instructor_46,,Motivated students,neutral,neutral,0,2023
56,Student_56,Instructor,10,C,Instructor_46,,Overall excellent,positive,neutral,56,2023
57,Student_57,Online Education,1,D,,,Platform reliable,neutral,neutral,30,2023
57,Student_57,Online Education,2,B,,,Login smooth,positive,neutral,21,2023
57,Student_57,Online Education,3,A,,,Lectures clear,positive,neutral,10,2023
57,Student_57,Online Education,4,C,,,Quizzes engaging,positive,joy,11,2023
57,Student_57,Online Education,5,D,,,Assignments useful,positive,neutral,17,2023
57,Student_57,Online Education,6,B,,,Navigation easy,positive,neutral,59,2023
57,Student_57,Online Education,7,C,,,Resources complete,neutral,neutral,55,2023
57,Student_57,Online Education,8,A,,,System stable,neutral,neutral,7,2023
57,Student_57,Online Education,9,D,,,Access quick,positive,neutral,42,2023
57,Student_57,Online Education,10,B,,,Overall positive experience,positive,joy,48,2023
57,Student_57,Course,1,A,,Course_47,Course structured,neutral,neutral,12,2023
57,Student_57,Course,2,B,,Course_47,Assignments helpful,neutral,neutral,45,2023
57,Student_57,Course,3,C,,Course_47,Examples clear,positive,neutral,54,2023
57,Student_57,Course,4,D,,Course_47,Quizzes supportive,positive,neutral,36,2023
57,Student_57,Course,5,A,,Course_47,Some topics challenging,positive,fear,71,2023
57,Student_57,Course,6,C,,Course_47,Content useful,positive,neutral,47,2023
57,Student_57,Course,7,B,,Course_47,Resources relevant,positive,neutral,63,2023
57,Student_57,Course,8,D,,Course_47,Lacked case studies,neutral,neutral,19,2023
57,Student_57,Course,9,A,,Course_47,Applications explained,neutral,neutral,6,2023
57,Student_57,Course,10,B,,Course_47,Overall positive course,positive,joy,80,2023
57,Student_57,Instructor,1,C,Instructor_47,,Instructor explained clearly,positive,neutral,23,2023
57,Student_57,Instructor,2,B,Instructor_47,,Answered questions,neutral,neutral,8,2023
57,Student_57,Instructor,3,A,Instructor_47,,Encouraged participation,neutral,joy,3,2023
57,Student_57,Instructor,4,D,Instructor_47,,Shared examples,neutral,neutral,9,2023
57,Student_57,Instructor,5,B,Instructor_47,,Sometimes fast,positive,neutral,18,2023
57,Student_57,Instructor,6,C,Instructor_47,,Provided notes,neutral,neutral,4,2023
57,Student_57,Instructor,7,D,Instructor_47,,Interactive style,neutral,neutral,5,2023
57,Student_57,Instructor,8,A,Instructor_47,,Maintained discipline,neutral,sadness,1,2023
57,Student_57,Instructor,9,B,Instructor_47,,Motivated students,neutral,neutral,0,2023
57,Student_57,Instructor,10,C,Instructor_47,,Overall excellent,positive,neutral,56,2023
58,Student_58,Online Education,1,A,,,Platform smooth,positive,neutral,49,2023
58,Student_58,Online Education,2,B,,,Login easy,positive,neutral,61,2023
58,Student_58,Online Education,3,C,,,Lectures clear,positive,neutral,10,2023
58,Student_58,Online Education,4,D,,,Quizzes engaging,positive,joy,11,2023
58,Student_58,Online Education,5,A,,,Assignments useful,positive,neutral,17,2023
58,Student_58,Online Education,6,B,,,Navigation simple,neutral,neutral,20,2023
58,Student_58,Online Education,7,C,,,Resources complete,neutral,neutral,55,2023
58,Student_58,Online Education,8,D,,,System stable,neutral,neutral,7,2023
58,Student_58,Online Education,9,A,,,Access quick,positive,neutral,42,2023
58,Student_58,Online Education,10,B,,,Overall positive experience,positive,joy,48,2023
58,Student_58,Course,1,C,,Course_48,Course organized,neutral,neutral,46,2023
58,Student_58,Course,2,A,,Course_48,Assignments helpful,neutral,neutral,45,2023
58,Student_58,Course,3,B,,Course_48,Examples clear,positive,neutral,54,2023
58,Student_58,Course,4,D,,Course_48,Quizzes supportive,positive,neutral,36,2023
58,Student_58,Course,5,C,,Course_48,Some topics challenging,positive,fear,71,2023
58,Student_58,Course,6,A,,Course_48,Content useful,positive,neutral,47,2023
58,Student_58,Course,7,B,,Course_48,Resources relevant,positive,neutral,63,2023
58,Student_58,Course,8,D,,Course_48,Lacked case studies,neutral,neutral,19,2023
58,Student_58,Course,9,C,,Course_48,Applications explained,neutral,neutral,6,2023
58,Student_58,Course,10,A,,Course_48,Overall positive course,positive,joy,80,2023
58,Student_58,Instructor,1,B,Instructor_48,,Instructor explained clearly,positive,neutral,23,2023
58,Student_58,Instructor,2,C,Instructor_48,,Answered questions,neutral,neutral,8,2023
58,Student_58,Instructor,3,A,Instructor_48,,Encouraged participation,neutral,joy,3,2023
58,Student_58,Instructor,4,D,Instructor_48,,Shared examples,neutral,neutral,9,2023
58,Student_58,Instructor,5,B,Instructor_48,,Sometimes fast,positive,neutral,18,2023
58,Student_58,Instructor,6,C,Instructor_48,,Provided notes,neutral,neutral,4,2023
58,Student_58,Instructor,7,D,Instructor_48,,Interactive style,neutral,neutral,5,2023
58,Student_58,Instructor,8,A,Instructor_48,,Maintained discipline,neutral,sadness,1,2023
58,Student_58,Instructor,9,B,Instructor_48,,Motivated students,neutral,neutral,0,2023
58,Student_58,Instructor,10,C,Instructor_48,,Overall excellent,positive,neutral,56,2023
59,Student_59,Online Education,1,D,,,Platform reliable,neutral,neutral,30,2023
59,Student_59,Online Education,2,B,,,Login smooth,positive,neutral,21,2023
59,Student_59,Online Education,3,A,,,Lectures clear,positive,neutral,10,2023
59,Student_59,Online Education,4,C,,,Quizzes engaging,positive,joy,11,2023
59,Student_59,Online Education,5,D,,,Assignments useful,positive,neutral,17,2023
59,Student_59,Online Education,6,B,,,Navigation easy,positive,neutral,59,2023
59,Student_59,Online Education,7,C,,,Resources complete,neutral,neutral,55,2023
59,Student_59,Online Education,8,A,,,System stable,neutral,neutral,7,2023
59,Student_59,Online Education,9,D,,,Access quick,positive,neutral,42,2023
59,Student_59,Online Education,10,B,,,Overall positive experience,positive,joy,48,2023
59,Student_59,Course,1,A,,Course_49,Course structured,neutral,neutral,12,2023
59,Student_59,Course,2,B,,Course_49,Assignments helpful,neutral,neutral,45,2023
59,Student_59,Course,3,C,,Course_49,Examples clear,positive,neutral,54,2023
59,Student_59,Course,4,D,,Course_49,Quizzes supportive,positive,neutral,36,2023
59,Student_59,Course,5,A,,Course_49,Some topics challenging,positive,fear,71,2023
59,Student_59,Course,6,C,,Course_49,Content useful,positive,neutral,47,2023
59,Student_59,Course,7,B,,Course_49,Resources relevant,positive,neutral,63,2023
59,Student_59,Course,8,D,,Course_49,Lacked case studies,neutral,neutral,19,2023
59,Student_59,Course,9,A,,Course_49,Applications explained,neutral,neutral,6,2023
59,Student_59,Course,10,B,,Course_49,Overall positive course,positive,joy,80,2023
59,Student_59,Instructor,1,C,Instructor_49,,Instructor explained clearly,positive,neutral,23,2023
59,Student_59,Instructor,2,B,Instructor_49,,Answered questions,neutral,neutral,8,2023
59,Student_59,Instructor,3,A,Instructor_49,,Encouraged participation,neutral,joy,3,2023
59,Student_59,Instructor,4,D,Instructor_49,,Shared examples,neutral,neutral,9,2023
59,Student_59,Instructor,5,B,Instructor_49,,Sometimes fast,positive,neutral,18,2023
59,Student_59,Instructor,6,C,Instructor_49,,Provided notes,neutral,neutral,4,2023
59,Student_59,Instructor,7,D,Instructor_49,,Interactive style,neutral,neutral,5,2023
59,Student_59,Instructor,8,A,Instructor_49,,Maintained discipline,neutral,sadness,1,2023
59,Student_59,Instructor,9,B,Instructor_49,,Motivated students,neutral,neutral,0,2023
59,Student_59,Instructor,10,C,Instructor_49,,Overall excellent,positive,neutral,56,2023
60,Student_60,Online Education,1,A,,,Platform smooth,positive,neutral,49,2023
60,Student_60,Online Education,2,B,,,Login easy,positive,neutral,61,2023
60,Student_60,Online Education,3,C,,,Lectures clear,positive,neutral,10,2023
60,Student_60,Online Education,4,D,,,Quizzes engaging,positive,joy,11,2023
60,Student_60,Online Education,5,A,,,Assignments useful,positive,neutral,17,2023
60,Student_60,Online Education,6,B,,,Navigation simple,neutral,neutral,20,2023
60,Student_60,Online Education,7,C,,,Resources complete,neutral,neutral,55,2023
60,Student_60,Online Education,8,D,,,System stable,neutral,neutral,7,2023
60,Student_60,Online Education,9,A,,,Access quick,positive,neutral,42,2023
60,Student_60,Online Education,10,B,,,Overall positive experience,positive,joy,48,2023
60,Student_60,Course,1,C,,Course_50,Course organized,neutral,neutral,46,2023
60,Student_60,Course,2,A,,Course_50,Assignments helpful,neutral,neutral,45,2023
60,Student_60,Course,3,B,,Course_50,Examples clear,positive,neutral,54,2023
60,Student_60,Course,4,D,,Course_50,Quizzes supportive,positive,neutral,36,2023
60,Student_60,Course,5,C,,Course_50,Some topics challenging,positive,fear,71,2023
60,Student_60,Course,6,A,,Course_50,Content useful,positive,neutral,47,2023
60,Student_60,Course,7,B,,Course_50,Resources relevant,positive,neutral,63,2023
60,Student_60,Course,8,D,,Course_50,Lacked case studies,neutral,neutral,19,2023
60,Student_60,Course,9,C,,Course_50,Applications explained,neutral,neutral,6,2023
60,Student_60,Course,10,A,,Course_50,Overall positive course,positive,joy,80,2023
60,Student_60,Instructor,1,B,Instructor_50,,Instructor explained clearly,positive,neutral,23,2023
60,Student_60,Instructor,2,C,Instructor_50,,Answered questions,neutral,neutral,8,2023
60,Student_60,Instructor,3,A,Instructor_50,,Encouraged participation,neutral,joy,3,2023
60,Student_60,Instructor,4,D,Instructor_50,,Shared examples,neutral,neutral,9,2023
60,Student_60,Instructor,5,B,Instructor_50,,Sometimes fast,positive,neutral,18,2023
60,Student_60,Instructor,6,C,Instructor_50,,Provided notes,neutral,neutral,4,2023
60,Student_60,Instructor,7,D,Instructor_50,,Interactive style,neutral,neutral,5,2023
60,Student_60,Instructor,8,A,Instructor_50,,Maintained discipline,neutral,sadness,1,2023
60,Student_60,Instructor,9,B,Instructor_50,,Motivated students,neutral,neutral,0,2023
60,Student_60,Instructor,10,C,Instructor_50,,Overall excellent,positive,neutral,56,2023
61,Student_61,Online Education,1,D,,,Platform reliable,neutral,neutral,30,2023
61,Student_61,Online Education,2,B,,,Login smooth,positive,neutral,21,2023
61,Student_61,Online Education,3,A,,,Lectures clear,positive,neutral,10,2023
61,Student_61,Online Education,4,C,,,Quizzes engaging,positive,joy,11,2023
61,Student_61,Online Education,5,D,,,Assignments useful,positive,neutral,17,2023
61,Student_61,Online Education,6,B,,,Navigation easy,positive,neutral,59,2023
61,Student_61,Online Education,7,C,,,Resources complete,neutral,neutral,55,2023
61,Student_61,Online Education,8,A,,,System stable,neutral,neutral,7,2023
61,Student_61,Online Education,9,D,,,Access quick,positive,neutral,42,2023
61,Student_61,Online Education,10,B,,,Overall positive experience,positive,joy,48,2023
61,Student_61,Course,1,A,,Course_51,Course structured,neutral,neutral,12,2023
61,Student_61,Course,2,B,,Course_51,Assignments helpful,neutral,neutral,45,2023
61,Student_61,Course,3,C,,Course_51,Examples clear,positive,neutral,54,2023
61,Student_61,Course,4,D,,Course_51,Quizzes supportive,positive,neutral,36,2023
61,Student_61,Course,5,A,,Course_51,Some topics challenging,positive,fear,71,2023
61,Student_61,Course,6,C,,Course_51,Content useful,positive,neutral,47,2023
61,Student_61,Course,7,B,,Course_51,Resources relevant,positive,neutral,63,2023
61,Student_61,Course,8,D,,Course_51,Lacked case studies,neutral,neutral,19,2023
61,Student_61,Course,9,A,,Course_51,Applications explained,neutral,neutral,6,2023
61,Student_61,Course,10,B,,Course_51,Overall positive course,positive,joy,80,2023
61,Student_61,Instructor,1,C,Instructor_51,,Instructor explained clearly,positive,neutral,23,2023
61,Student_61,Instructor,2,B,Instructor_51,,Answered questions,neutral,neutral,8,2023
61,Student_61,Instructor,3,A,Instructor_51,,Encouraged participation,neutral,joy,3,2023
61,Student_61,Instructor,4,D,Instructor_51,,Shared examples,neutral,neutral,9,2023
61,Student_61,Instructor,5,B,Instructor_51,,Sometimes fast,positive,neutral,18,2023
61,Student_61,Instructor,6,C,Instructor_51,,Provided notes,neutral,neutral,4,2023
61,Student_61,Instructor,7,D,Instructor_51,,Interactive style,neutral,neutral,5,2023
61,Student_61,Instructor,8,A,Instructor_51,,Maintained discipline,neutral,sadness,1,2023
61,Student_61,Instructor,9,B,Instructor_51,,Motivated students,neutral,neutral,0,2023
61,Student_61,Instructor,10,C,Instructor_51,,Overall excellent,positive,neutral,56,2023
62,Student_62,Online Education,1,A,,,Platform smooth,positive,neutral,49,2023
62,Student_62,Online Education,2,B,,,Login easy,positive,neutral,61,2023
62,Student_62,Online Education,3,C,,,Lectures clear,positive,neutral,10,2023
62,Student_62,Online Education,4,D,,,Quizzes engaging,positive,joy,11,2023
62,Student_62,Online Education,5,A,,,Assignments useful,positive,neutral,17,2023
62,Student_62,Online Education,6,B,,,Navigation simple,neutral,neutral,20,2023
62,Student_62,Online Education,7,C,,,Resources complete,neutral,neutral,55,2023
62,Student_62,Online Education,8,D,,,System stable,neutral,neutral,7,2023
62,Student_62,Online Education,9,A,,,Access quick,positive,neutral,42,2023
62,Student_62,Online Education,10,B,,,Overall positive experience,positive,joy,48,2023
62,Student_62,Course,1,C,,Course_52,Course organized,neutral,neutral,46,2023
62,Student_62,Course,2,A,,Course_52,Assignments helpful,neutral,neutral,45,2023
62,Student_62,Course,3,B,,Course_52,Examples clear,positive,neutral,54,2023
62,Student_62,Course,4,D,,Course_52,Quizzes supportive,positive,neutral,36,2023
62,Student_62,Course,5,C,,Course_52,Some topics challenging,positive,fear,71,2023
62,Student_62,Course,6,A,,Course_52,Content useful,positive,neutral,47,2023
62,Student_62,Course,7,B,,Course_52,Resources relevant,positive,neutral,63,2023
62,Student_62,Course,8,D,,Course_52,Lacked case studies,neutral,neutral,19,2023
62,Student_62,Course,9,C,,Course_52,Applications explained,neutral,neutral,6,2023
62,Student_62,Course,10,A,,Course_52,Overall positive course,positive,joy,80,2023
62,Student_62,Instructor,1,B,Instructor_52,,Instructor explained clearly,positive,neutral,23,2023
62,Student_62,Instructor,2,C,Instructor_52,,Answered questions,neutral,neutral,8,2023
62,Student_62,Instructor,3,A,Instructor_52,,Encouraged participation,neutral,joy,3,2023
62,Student_62,Instructor,4,D,Instructor_52,,Shared examples,neutral,neutral,9,2023
62,Student_62,Instructor,5,B,Instructor_52,,Sometimes fast,positive,neutral,18,2023
62,Student_62,Instructor,6,C,Instructor_52,,Provided notes,neutral,neutral,4,2023
62,Student_62,Instructor,7,D,Instructor_52,,Interactive style,neutral,neutral,5,2023
62,Student_62,Instructor,8,A,Instructor_52,,Maintained discipline,neutral,sadness,1,2023
62,Student_62,Instructor,9,B,Instructor_52,,Motivated students,neutral,neutral,0,2023
62,Student_62,Instructor,10,C,Instructor_52,,Overall excellent,positive,neutral,56,2023
63,Student_63,Online Education,1,D,,,Platform reliable,neutral,neutral,30,2023
63,Student_63,Online Education,2,B,,,Login smooth,positive,neutral,21,2023
63,Student_63,Online Education,3,A,,,Lectures clear,positive,neutral,10,2023
63,Student_63,Online Education,4,C,,,Quizzes engaging,positive,joy,11,2023
63,Student_63,Online Education,5,D,,,Assignments useful,positive,neutral,17,2023
63,Student_63,Online Education,6,B,,,Navigation easy,positive,neutral,59,2023
63,Student_63,Online Education,7,C,,,Resources complete,neutral,neutral,55,2023
63,Student_63,Online Education,8,A,,,System stable,neutral,neutral,7,2023
63,Student_63,Online Education,9,D,,,Access quick,positive,neutral,42,2023
63,Student_63,Online Education,10,B,,,Overall positive experience,positive,joy,48,2023
63,Student_63,Course,1,A,,Course_53,Course structured,neutral,neutral,12,2023
63,Student_63,Course,2,B,,Course_53,Assignments helpful,neutral,neutral,45,2023
63,Student_63,Course,3,C,,Course_53,Examples clear,positive,neutral,54,2023
63,Student_63,Course,4,D,,Course_53,Quizzes supportive,positive,neutral,36,2023
63,Student_63,Course,5,A,,Course_53,Some topics challenging,positive,fear,71,2023
63,Student_63,Course,6,C,,Course_53,Content useful,positive,neutral,47,2023
63,Student_63,Course,7,B,,Course_53,Resources relevant,positive,neutral,63,2023
63,Student_63,Course,8,D,,Course_53,Lacked case studies,neutral,neutral,19,2023
63,Student_63,Course,9,A,,Course_53,Applications explained,neutral,neutral,6,2023
63,Student_63,Course,10,B,,Course_53,Overall positive course,positive,joy,80,2023
63,Student_63,Instructor,1,C,Instructor_53,,Instructor explained clearly,positive,neutral,23,2023
63,Student_63,Instructor,2,B,Instructor_53,,Answered questions,neutral,neutral,8,2023
63,Student_63,Instructor,3,A,Instructor_53,,Encouraged participation,neutral,joy,3,2023
63,Student_63,Instructor,4,D,Instructor_53,,Shared examples,neutral,neutral,9,2023
63,Student_63,Instructor,5,B,Instructor_53,,Sometimes fast,positive,neutral,18,2023
63,Student_63,Instructor,6,C,Instructor_53,,Provided notes,neutral,neutral,4,2023
63,Student_63,Instructor,7,D,Instructor_53,,Interactive style,neutral,neutral,5,2023
63,Student_63,Instructor,8,A,Instructor_53,,Maintained discipline,neutral,sadness,1,2023
63,Student_63,Instructor,9,B,Instructor_53,,Motivated students,neutral,neutral,0,2023
63,Student_63,Instructor,10,C,Instructor_53,,Overall excellent,positive,neutral,56,2023
64,Student_64,Online Education,1,A,,,Platform smooth,positive,neutral,49,2023
64,Student_64,Online Education,2,D,,,Login was slow sometimes,negative,neutral,14,2023
64,Student_64,Online Education,3,B,,,Lectures clear,positive,neutral,10,2023
64,Student_64,Online Education,4,C,,,Quizzes were confusing,negative,neutral,29,2023
64,Student_64,Online Education,5,B,,,Assignments helpful,neutral,neutral,45,2023
64,Student_64,Online Education,6,D,,,Navigation not intuitive,neutral,neutral,20,2023
64,Student_64,Online Education,7,C,,,Resources okay,positive,neutral,28,2023
64,Student_64,Online Education,8,A,,,System crashed once,neutral,sadness,-1,2023
64,Student_64,Online Education,9,B,,,Access easy,positive,neutral,52,2023
64,Student_64,Online Education,10,C,,,Overall fair experience,positive,neutral,27,2023
64,Student_64,Course,1,B,,Course_54,Course content good,positive,neutral,13,2023
64,Student_64,Course,2,C,,Course_54,Assignments were repetitive,negative,neutral,40,2023
64,Student_64,Course,3,D,,Course_54,Examples were unclear,neutral,neutral,118,2023
64,Student_64,Course,4,A,,Course_54,Quizzes helpful,neutral,neutral,29,2023
64,Student_64,Course,5,B,,Course_54,Some topics too complex,negative,neutral,67,2023
64,Student_64,Course,6,C,,Course_54,Learning material okay,positive,neutral,68,2023
64,Student_64,Course,7,D,,Course_54,Could include more practice,positive,neutral,65,2023
64,Student_64,Course,8,A,,Course_54,Resources sufficient,neutral,neutral,43,2023
64,Student_64,Course,9,B,,Course_54,Practical applications missing,negative,neutral,6,2023
64,Student_64,Course,10,C,,Course_54,Overall average course,neutral,neutral,100,2023
64,Student_64,Instructor,1,D,Instructor_54,,Instructor explained quickly,positive,neutral,72,2023
64,Student_64,Instructor,2,B,Instructor_54,,Answered most questions,positive,neutral,8,2023
64,Student_64,Instructor,3,A,Instructor_54,,Encouraged participation,neutral,joy,3,2023
64,Student_64,Instructor,4,C,Instructor_54,,Shared examples well,neutral,neutral,9,2023
64,Student_64,Instructor,5,B,Instructor_54,,Sometimes too fast,positive,neutral,26,2023
64,Student_64,Instructor,6,D,Instructor_54,,Could be more interactive,positive,neutral,125,2023
64,Student_64,Instructor,7,A,Instructor_54,,Feedback helpful,neutral,neutral,24,2023
64,Student_64,Instructor,8,C,Instructor_54,,Maintained discipline,neutral,sadness,1,2023
64,Student_64,Instructor,9,B,Instructor_54,,Motivated students,neutral,neutral,0,2023
64,Student_64,Instructor,10,D,Instructor_54,,Overall needs improvement,neutral,neutral,-1,2023
65,Student_65,Online Education,1,B,,,Platform reliable,neutral,neutral,30,2023
65,Student_65,Online Education,2,A,,,Login fine,positive,neutral,121,2023
65,Student_65,Online Education,3,C,,,Lectures clear,positive,neutral,10,2023
65,Student_65,Online Education,4,D,,,Quizzes too easy,positive,surprise,74,2023
65,Student_65,Online Education,5,B,,,Assignments okay,positive,neutral,40,2023
65,Student_65,Online Education,6,A,,,Navigation simple,neutral,neutral,20,2023
